"271","調剤","620005067","扶桑薬品","ビオチン散０．２％「フソー」","無し","内服","","","","","","","","7.10","7.10","ｇ","935.00","6639","0.73","790.00","5609","","","500.00","3550",""
"272","調剤","620615908","","クロベタゾールプロピオン酸エステル軟膏０．０５％「ＭＹＫ」","劇薬","外用","GE","","","","","","","11.70","11.70","ｇ","565.00","6611","2.13","1150.00","13462","","","1200.00","14040",""
"273","調剤","621895501","ＧＳＫ","アドエア５０エアゾール１２０吸入用　１２．０ｇ","無し","外用","","","新創","","","","除外","3282.10","3282.00","瓶","2.00","6564","0.50","1.00","3282","","","3.00","9846",""
"274","調剤","620005533","日医工","プランルカストカプセル１１２．５ｍｇ「日医工」","無し","内服","GE","","","","","","臨時","13.40","13.40","カプセル","488.00","6539","1.11","522.00","6994","","","560.00","7504",""
"275","調剤","620233641","武田薬品","ジフェニドール塩酸塩錠２５ｍｇ「ＮＩＧ」","無し","内服","GE","","","","","","","5.90","5.90","錠","1107.00","6531","0.96","1131.00","6674","","","1000.00","5900",""
"276","調剤","615101752","ツムラ","ツムラ桂枝茯苓丸加よく苡仁エキス顆粒（医療用）","無し","内服","","","","","漢方","","","16.40","16.40","ｇ","392.50","6437","1.79","420.00","6888","","","735.00","12054",""
"277","調剤","622535601","第一三共","テルミサルタン錠４０ｍｇ「ＤＳＥＰ」","無し","内服","GE","","","局方","","","","17.30","17.30","錠","368.00","6366","1.44","451.00","7802","","","560.00","9688",""
"278","調剤","621903202","大塚製薬","メプチンエアー１０μｇ吸入１００回　０．０１４３％５ｍＬ","無し","外用","","","","","","","","1060.90","1060.90","キット","6.00","6365","0.00","","","2.00","2122","","",""
"279","調剤","620124201","","ドパコール配合錠Ｌ１００","無し","内服","GE","","","","","","","8.10","8.10","錠","785.00","6359","1.46","1268.00","10270","","","1100.00","8910",""
"280","調剤","621521404","武田薬品","プラバスタチンＮａ錠１０ｍｇ「ＮＩＧ」","無し","内服","GE","","","局方","","","","14.10","12.54","錠","506.00","6345","2.90","1253.00","17668","","","1400.00","17556",""
"281","調剤","622832901","","モビコール配合内用剤ＬＤ　６．８５２３ｇ","無し","内服","","","","","","","除外","61.40","61.40","包","102.00","6263","1.96","194.00","11912","","","200.00","12280",""
"282","調剤","622093201","アステラス製薬","ベタニス錠２５ｍｇ","劇薬","内服","","","","","","","除外","83.80","76.11","錠","82.00","6241","","","","","","","",""
"283","調剤","622104901","大塚製薬","ムコスタ点眼液ＵＤ２％　０．３５ｍＬ","無し","外用","","","新創","","","","除外","15.90","15.90","本","392.00","6233","","","","","","","",""
"284","調剤","622229701","日医工","ロキソプロフェンナトリウムテープ１００ｍｇ「日医工」　１０×１４","無し","外用","","","","","","","除外","17.60","14.43","枚","427.00","6162","2.69","1036.00","18236","","","1120.00","16160",""
"285","調剤","662560019","マルホ","強力ポステリザン（軟膏）","無し","外用","","","","","","","","20.40","20.40","ｇ","302.00","6161","0.76","246.00","5018","","","200.00","4080",""
"286","調剤","622669901","第一三共","タリージェ錠１０ｍｇ","無し","内服","","","","","","","除外","127.90","127.90","錠","48.00","6139","","","","","","-100.00","-12790",""
"287","調剤","620003638","エーザイ","ユベラ錠５０ｍｇ","無し","内服","","","","","","","","5.90","5.90","錠","1038.00","6124","2.69","2832.00","16709","","","2800.00","16520",""
"288","調剤","622573101","興和","パルモディア錠０．１ｍｇ","無し","内服","","","","","","","除外","32.40","32.40","錠","188.00","6091","1.44","194.00","6286","","","300.00","9720",""
"289","調剤","660451004","参天製薬","デタントール０．０１％点眼液","無し","外用","","","","","","","除外","172.60","172.60","ｍＬ","35.00","6041","","","","","","","",""
"290","調剤","622929801","ニプロ","エスシタロプラム錠１０ｍｇ「ニプロ」","劇薬","内服","GE","ハイ","","","","","","51.90","51.89","錠","116.00","6019","1.67","179.00","9291","","","196.00","10171",""
"291","調剤","615101481","ツムラ","ツムラ当帰飲子エキス顆粒（医療用）","無し","内服","","","","","漢方","","","21.00","21.00","ｇ","285.00","5985","0.77","225.00","4725","","","210.00","4410",""
"292","調剤","620008548","東光薬工","ジクロフェナクＮａローション１％「ラクール」","無し","外用","GE","","","","","","","3.00","3.00","ｇ","1990.00","5970","0.07","150.00","450","","","","",""
"293","調剤","616130532","ＬＴＬファーマ","セフゾンカプセル１００ｍｇ","無し","内服","","","","局方","","","","59.70","59.70","カプセル","100.00","5970","","","","","","100.00","5970",""
"294","調剤","620008508","日医工","ベザフィブラートＳＲ錠１００ｍｇ「日医工」","無し","内服","GE","","","局方","","","","10.40","8.32","錠","716.00","5957","3.80","2891.00","30066","","","2800.00","23296",""
"295","調剤","620719401","ＬＴＬファーマ","ノイロビタン配合錠","無し","内服","","","","","","","","6.00","6.00","錠","990.00","5940","0.54","360.00","2160","","","1000.00","6000",""
"296","調剤","622306901","鳥居薬品","リオナ錠２５０ｍｇ","無し","内服","","","","","","","除外","70.40","64.55","錠","92.00","5939","","","","","","","",""
"297","調剤","622789001","東和薬品","メマンチン塩酸塩ＯＤ錠２０ｍｇ「トーワ」","劇薬","内服","GE","","","","","","","77.60","63.00","錠","94.00","5922","0.82","91.00","7062","","","56.00","3528",""
"298","調剤","620002619","日本新薬","アズノール軟膏０．０３３％","無し","外用","","","","","","","","8.03","8.03","ｇ","735.00","5902","1.31","900.00","7227","","","1000.00","8030",""
"299","調剤","620002022","あゆみ製薬","カロナール細粒２０％","劇薬","内服","","","","","","","","12.20","12.20","ｇ","482.90","5891","1.22","578.00","7058","","","600.00","7320",""
"300","調剤","622907901","第一三共","フェブキソスタット錠１０ｍｇ「ＤＳＥＰ」","無し","内服","GE","","","局方","","","","6.10","6.10","錠","965.00","5887","4.08","3082.00","18801","","","3500.00","21350",""
"301","調剤","622249101","日医工","フェキソフェナジン塩酸塩錠６０ｍｇ「ＳＡＮＩＫ」","無し","内服","","","","局方","","","除外","28.70","23.53","錠","250.00","5883","0.75","180.00","5166","","","200.00","4706",""
"302","調剤","621974701","住友ファーマ","メトグルコ錠２５０ｍｇ","劇薬","内服","","ハイ","","局方","","","除外","10.40","10.40","錠","564.00","5866","2.68","1466.00","15246","","","1500.00","15600",""
"303","調剤","622869901","住友ファーマ","ツイミーグ錠５００ｍｇ","無し","内服","","ハイ","","","","","除外","34.10","34.10","錠","172.00","5865","4.56","812.00","27689","","","800.00","27280",""
"304","調剤","620008993","","ゲンタシン軟膏０．１％　１ｍｇ","無し","外用","","","","局方","","","","11.00","11.00","ｇ","530.00","5830","2.33","990.00","10890","","","1200.00","13200",""
"305","調剤","620007799","大鵬薬品","メサデルム軟膏０．１％","劇薬","外用","","","","","","","除外","9.60","9.60","ｇ","605.00","5808","1.37","890.00","8544","","","800.00","7680",""
"306","調剤","610463198","","マグミット錠３３０ｍｇ","無し","内服","GE","","","","","","","5.90","5.90","錠","983.00","5800","2.52","2579.00","15215","","","2500.00","14750",""
"307","調剤","620009451","東和薬品","ランソプラゾールＯＤ錠１５ｍｇ「トーワ」","無し","内服","GE","","","局方","","","","11.30","9.75","錠","593.00","5782","2.47","1130.00","12767","","","1400.00","13650",""
"308","調剤","620004048","","ベニジピン塩酸塩錠２ｍｇ「ＮＰＩ」","劇薬","内服","GE","","","局方","","","","10.40","8.52","錠","678.00","5777","2.92","2048.00","21299","","","2000.00","17040",""
"309","調剤","620005341","クラシエ薬品","クラシエ当帰芍薬散料エキス細粒","無し","内服","","","","","漢方","","","15.50","15.50","ｇ","372.00","5766","","","","","","336.00","5208",""
"310","調剤","622577101","田辺ファーマ","ルパフィン錠１０ｍｇ","無し","内服","","","","","","","除外","42.40","42.40","錠","136.00","5766","0.74","100.00","4240","","","100.00","4240",""
"311","調剤","622930301","岩城製薬","ルリコナゾールクリーム１％「イワキ」","無し","外用","GE","","","","","","","16.40","16.40","ｇ","350.00","5740","0.55","190.00","3116","","","200.00","3280",""
"312","調剤","620161401","","ピーエイ配合錠","無し","内服","GE","","","","","","","4.90","4.16","錠","1373.00","5712","1.80","2248.00","11037","","","2500.00","10400",""
"313","調剤","621487101","沢井製薬","エピナスチン塩酸塩錠２０ｍｇ「サワイ」","無し","内服","GE","","","","","","","18.20","18.20","錠","313.00","5697","3.82","1416.00","25770","","","1300.00","23660",""
"314","調剤","615101466","ツムラ","ツムラ疎経活血湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","16.20","16.20","ｇ","350.00","5670","2.18","420.00","6804","","","735.00","11907",""
"315","調剤","621761701","東和薬品","ツロブテロールテープ１ｍｇ「トーワ」","無し","外用","GE","","","局方","","","","20.80","20.80","枚","271.00","5637","2.29","685.00","14255","","","630.00","13104",""
"316","調剤","621729003","武田薬品","テルビナフィン錠１２５ｍｇ「ＮＩＧ」","無し","内服","GE","","","局方","","","","31.50","31.50","錠","178.00","5607","1.72","350.00","11025","","","300.00","9450",""
"317","調剤","622146802","ヴィアトリス","ロサルタンＫ錠２５ｍｇ「ＶＴＲＳ」","無し","内服","GE","","","局方","","","","10.40","10.40","錠","539.00","5606","1.64","810.00","8424","","","900.00","9360",""
"318","調剤","622410601","高田製薬","トスフロキサシントシル酸塩細粒小児用１５％「タカタ」　１５０ｍｇ","無し","内服","GE","","","","","","","111.40","111.40","Ｇ","50.00","5570","","","","","","","",""
"319","調剤","622420701","ＭｅｉｊｉＳｅｉｋａ","トスフロキサシントシル酸塩小児用細粒１５％「明治」　１５０ｍｇ","無し","内服","GE","","","","","","","111.40","111.40","Ｇ","50.00","5570","","","","","","","",""
"320","調剤","622271801","日医工","ピタバスタチンカルシウム錠１ｍｇ「日医工」","無し","内服","GE","","","局方","","","","10.40","8.52","錠","647.00","5512","3.60","2266.00","23564","","","2300.00","19596",""
"321","調剤","621507901","ゾンネボード製薬","ストミンＡ配合錠","無し","内服","","","","","","","","6.10","6.10","錠","898.00","5478","0.62","540.00","3294","","","600.00","3660",""
"322","調剤","622374601","興和","グラナテック点眼液０．４％","無し","外用","","","新創","","","","除外","449.40","364.68","ｍＬ","15.00","5470","","","","","","","",""
"323","調剤","620007769","第一三共","フロジン外用液５％","無し","外用","GE","","","","","","","17.60","18.10","ｍＬ","300.00","5430","","","","","","","",""
"324","調剤","622150001","武田薬品","アイファガン点眼液０．１％","無し","外用","","","新創","","","","除外","268.90","268.88","ｍＬ","20.00","5378","","","","","","","",""
"325","調剤","620617603","岩城製薬","クロベタゾールプロピオン酸エステルローション０．０５％「ＭＹＫ」","劇薬","外用","GE","","","","","","","12.80","12.80","Ｇ","420.00","5376","1.48","680.00","8704","","","600.00","7680",""
"326","調剤","620005947","アルフレッサファーマ","オラスポア小児用ドライシロップ１０％　１００ｍｇ","無し","内服","","","","局方","","","除外","31.60","31.60","ｇ","170.00","5372","0.46","101.10","3195","","","","",""
"327","調剤","622625702","アステラス製薬","スージャヌ配合錠","無し","内服","","ハイ","","","","","除外","178.80","178.80","錠","30.00","5364","3.27","360.00","64368","","","200.00","35760",""
"328","調剤","620004596","塩野義","メジコン散１０％","劇薬","内服","","","","","","","","20.80","20.80","ｇ","255.37","5312","0.78","199.89","4161","","","200.00","4160",""
"329","調剤","620007698","田辺ファーマ","トプシムクリーム０．０５％","劇薬","外用","","","","","","","除外","13.10","13.10","ｇ","405.00","5306","0.68","260.00","3406","","","300.00","3930",""
"330","調剤","612370067","ミヤリサン製薬","ミヤＢＭ錠","無し","内服","","","","","","","","5.90","5.90","錠","897.00","5292","2.13","1728.00","10197","","","1900.00","11210",""
"331","調剤","622571801","第一三共","ロスバスタチン錠２．５ｍｇ「ＤＳＥＰ」","無し","内服","GE","","","局方","","","","10.40","10.40","錠","501.00","5210","2.43","1113.00","11574","","","1200.00","12480",""
"332","調剤","622673301","日本ケミファ","シロドシンＯＤ錠２ｍｇ「ケミファ」","劇薬","内服","GE","","","局方","","","","10.40","10.40","錠","493.00","5127","0.24","120.00","1248","","","100.00","1040",""
"333","調剤","620004607","エーザイ","ユベラＮカプセル１００ｍｇ","無し","内服","","","","","","","","6.10","6.10","カプセル","839.00","5118","1.21","1035.00","6313","","","1000.00","6100",""
"334","調剤","622180702","","アトルバスタチン錠１０ｍｇ「Ｍｅ」","無し","内服","GE","","","局方","","","","13.90","13.90","錠","366.00","5087","1.91","706.00","9814","","","700.00","9730",""
"335","調剤","620544805","武田薬品","カリジノゲナーゼ錠５０単位「ＮＩＧ」","無し","内服","GE","","","","","","","10.30","10.30","錠","491.00","5057","0.09","42.00","433","","","100.00","1030",""
"336","調剤","620467901","日医工","フェンラーゼ配合カプセル","無し","内服","GE","","","","","","","6.10","5.08","カプセル","990.00","5029","","","","","","","",""
"337","調剤","622857701","武田薬品","ジルムロ配合錠ＨＤ「武田テバ」","劇薬","内服","GE","","","","","","","27.70","27.70","錠","181.00","5014","3.21","630.00","17451","","","600.00","16620",""
"338","調剤","622994801","武田薬品","ダパグリフロジン錠５ｍｇ「ＴＳＰ」","無し","内服","GE","","","","","","","50.10","50.10","錠","100.00","5010","","","","","","100.00","5010",""
"339","調剤","660451016","ＧＳＫ","フルタイド２００ディスカス　２００μｇ６０ブリスター","無し","外用","","","","","","","除外","1247.60","1248.00","個","4.00","4992","0.50","2.00","2495","","","2.00","2496",""
"340","調剤","622974201","沢井製薬","エゼロス配合錠ＨＤ「サワイ」","無し","内服","GE","","","","","","","37.70","37.70","錠","132.00","4976","1.27","168.00","6334","","","300.00","11310",""
"341","調剤","621903102","大塚製薬","メプチンキッドエアー５μｇ吸入１００回　０．０１４３％２．５ｍＬ","無し","外用","","","","","","","","922.00","706.20","キット","7.00","4943","","","","","","","",""
"342","調剤","622908001","第一三共","フェブキソスタット錠２０ｍｇ「ＤＳＥＰ」","無し","内服","GE","","","局方","","","","10.40","10.40","錠","473.00","4919","2.09","1300.00","13520","","","1000.00","10400",""
"343","調剤","620160801","東和薬品","トーワチーム配合顆粒","劇薬","内服","GE","","","","","","臨時","6.50","5.79","ｇ","849.40","4918","1.02","944.50","6153","","","800.00","4628",""
"344","調剤","620009595","日医工","ケトプロフェンテープ４０ｍｇ「日医工」　１０ｃｍ×１４ｃｍ","無し","外用","GE","","","","","","臨時","17.60","14.43","枚","336.00","4848","5.96","1939.00","34130","","","1960.00","28280",""
"345","調剤","622375501","ＧＳＫ","レルベア１００エリプタ３０吸入用","無し","外用","","","","","","","除外","4829.90","4830.00","キット","1.00","4830","","","","","","","",""
"346","調剤","620162018","日本ジェネリック","チアプリド錠２５ｍｇ「ＪＧ」","無し","内服","GE","","","局方","","","","8.20","8.20","錠","588.00","4822","0.69","360.00","2952","","","500.00","4100",""
"347","調剤","622980101","日新製薬","メホビル配合錠ＨＤ「日新」","劇薬","内服","GE","ハイ","","","","","","23.30","23.30","錠","206.00","4800","0.46","94.00","2190","","","300.00","6990",""
"348","調剤","622012901","東和薬品","ラベプラゾールＮａ錠１０ｍｇ「トーワ」","無し","内服","GE","","","","","","","24.00","19.45","錠","244.00","4746","0.77","179.00","4296","","","200.00","3890",""
"349","調剤","622514901","杏林製薬","デザレックス錠５ｍｇ","無し","内服","","","","","","","除外","38.70","38.70","錠","122.00","4721","1.58","165.00","6387","","","200.00","7740",""
"350","調剤","615101467","ツムラ","ツムラ大黄甘草湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","8.00","8.00","ｇ","585.00","4680","1.46","900.00","7200","","","840.00","6720",""
"351","調剤","661120011","高田製薬","ダイアップ坐剤６　６ｍｇ","向3","外用","","ハイ","","","","","除外","57.30","57.30","個","81.00","4641","0.16","10.00","574","","","50.00","2865",""
"352","調剤","622819101","協和キリン","ダーブロック錠１ｍｇ","劇薬","内服","","","","","","","除外","89.20","89.20","錠","52.00","4638","1.94","120.00","10704","","","100.00","8920",""
"353","調剤","615101493","ツムラ","ツムラ八味地黄丸エキス顆粒（医療用）","無し","内服","","","","","漢方","","","9.80","9.80","ｇ","472.50","4631","0.92","450.00","4410","","","420.00","4116",""
"354","調剤","622571401","第一三共","オルメサルタンＯＤ錠４０ｍｇ「ＤＳＥＰ」","無し","内服","GE","","","","","","","25.30","25.30","錠","182.00","4605","1.48","180.00","4554","","","300.00","7590",""
"355","調剤","622915701","武田薬品","ドロエチ配合錠「あすか」","無し","内服","GE","","","","","","","82.23","82.24","錠","56.00","4605","","","","","","","",""
"356","調剤","622036801","帝國製薬","セルタッチテープ７０　１０ｃｍ×１４ｃｍ","無し","外用","","","","局方","","","除外","17.60","17.60","枚","259.00","4558","0.19","42.00","739","","","119.00","1841",""
"357","調剤","622567001","日医工","テラムロ配合錠ＢＰ「ＥＥ」","劇薬","内服","GE","","","局方","","","臨時","31.30","26.60","錠","171.00","4549","0.58","140.00","4382","","","","",""
"358","調剤","621169505","丸石製薬","親水ワセリン（日興製薬）","無し","外用","","","","局方","","","","3.53","3.53","ｇ","1285.00","4536","1.09","1275.00","4497","","","1500.00","5295",""
"359","調剤","612370066","ミヤリサン製薬","ミヤＢＭ細粒","無し","内服","","","","","","","","6.50","6.50","ｇ","695.60","4521","0.97","712.50","4633","","","630.00","4095",""
"360","調剤","622969801","鳥居薬品","ブイタマークリーム１％","無し","外用","","","","","","","除外","300.80","300.80","Ｇ","15.00","4512","","","","","","","",""
"361","調剤","622970201","日東メディック","ヘパリン類似物質ローション０．３％「ＮＩＴ」","無し","外用","GE","","","","","","臨時","3.00","3.00","Ｇ","1500.00","4500","4.29","7500.00","22500","","","7000.00","21000",""
"362","調剤","622638801","沢井製薬","オセルタミビルカプセル７５ｍｇ「サワイ」","無し","内服","GE","","","","","","","111.60","89.50","カプセル","50.00","4475","0.00","","","10.00","895","","",""
"363","調剤","621985701","参天製薬","ジクアス点眼液３％　５ｍＬ","無し","外用","","","新創","","","","臨時","343.50","343.50","瓶","13.00","4466","1.03","17.00","5841","","","10.00","3435",""
"364","調剤","620005320","クラシエ薬品","クラシエ加味逍遙散料エキス細粒","無し","内服","","","","","漢方","","","18.30","18.30","Ｇ","240.00","4392","0.75","180.00","3294","","","420.00","7685",""
"365","調剤","622427301","第一三共","メトホルミン塩酸塩錠５００ｍｇＭＴ「ＤＳＥＰ」","劇薬","内服","","ハイ","","局方","","","除外","10.40","10.40","錠","421.00","4378","3.49","1309.00","13614","","","1400.00","14560",""
"366","調剤","620320301","東和薬品","ニフェジピンＬ錠２０ｍｇ「トーワ」","劇薬","内服","GE","","","","","","","6.10","6.10","錠","716.00","4368","2.62","1982.00","12090","","","1900.00","11590",""
"367","調剤","622882401","沢井製薬","オロパタジン点眼液０．１％「サワイ」","無し","外用","GE","","","","","","","34.90","34.90","ＭＬ","125.00","4363","1.00","125.00","4364","","","250.00","8725",""
"368","調剤","610432015","ファイザー","ミグシス錠５ｍｇ","無し","内服","","","","","","","除外","15.40","15.40","錠","283.00","4358","0.31","77.00","1186","","","140.00","2156",""
"369","調剤","621239701","東和薬品","ジソピラミドリン酸塩徐放錠１５０ｍｇ「トーワ」","劇薬","内服","GE","ハイ","","","","","","11.80","10.27","錠","424.00","4354","0.49","240.00","2832","","","100.00","1027","2026/03/31"
"370","調剤","620856213","東和薬品","アロプリノール錠１００ｍｇ「トーワ」","無し","内服","GE","","","局方","","","","8.00","7.13","錠","610.00","4349","2.57","1707.00","13656","","","1600.00","11408",""
"371","調剤","621889403","日本ジェネリック","セフジニル細粒小児用１０％「ＪＧ」　１００ｍｇ","無し","内服","GE","","","局方","","","","38.50","34.50","ｇ","126.00","4347","0.32","48.00","1849","","","","",""
"372","調剤","622434501","日医工","クロピドグレル錠２５ｍｇ「ＳＡＮＩＫ」","無し","内服","GE","ハイ","","局方","","","","14.80","14.80","錠","292.00","4322","0.59","120.00","1776","","","300.00","4440",""
"373","調剤","621974601","第一三共","レザルタス配合錠ＨＤ","無し","内服","","","","","","","除外","48.00","48.00","錠","90.00","4320","0.86","60.00","2880","","","100.00","4800",""
"374","調剤","622361001","","酸化マグネシウム錠２５０ｍｇ「ケンエー」","無し","内服","GE","","","","","","","5.90","5.90","錠","731.00","4313","2.84","1824.00","10763","","","2000.00","11800",""
"375","調剤","622852901","東和薬品","エピナスチン塩酸塩点眼液０．０５％「トーワ」","無し","外用","GE","","","","","","","80.60","78.38","ｍＬ","55.00","4311","","","","","","","",""
"376","調剤","613210001","","アスパラ－ＣＡ錠２００","無し","内服","","","","","","","","5.90","5.01","錠","858.00","4299","4.15","3440.00","20296","","","3500.00","17535",""
"377","調剤","622103003","武田薬品","ベンズブロマロン錠２５ｍｇ「ＮＩＧ」","劇薬","内服","GE","","","","","","","6.10","6.10","錠","698.00","4258","1.86","1326.00","8089","","","1300.00","7930",""
"378","調剤","610443067","協和キリン","アレロック錠５　５ｍｇ","無し","内服","","","","局方","","","除外","20.70","20.70","錠","205.00","4244","1.96","464.00","9604","","","400.00","8280",""
"379","調剤","622350401","クラシエ薬品","スミスリンローション５％","無し","外用","","","","","","","除外","70.60","70.60","ｇ","60.00","4236","1.00","60.00","4236","","","120.00","8472",""
"380","調剤","620456601","カイゲンファーマ","アルロイドＧ内用液５％","無し","内服","","","","","","","","1.04","1.04","ｍＬ","4060.00","4222","","","","","","","",""
"381","調剤","621852602","第一三共","イミダプリル塩酸塩錠５ｍｇ「ＤＳＥＰ」","無し","内服","GE","","","局方","","","","15.10","15.10","錠","279.00","4213","2.26","368.00","5557","","","600.00","9060",""
"382","調剤","620004036","沢井製薬","ファモチジンＤ錠２０ｍｇ「サワイ」","無し","内服","GE","","","","","","","10.40","10.40","錠","405.00","4212","3.54","1588.00","16516","","","1500.00","15600",""
"383","調剤","622467301","武田薬品","カムシア配合錠ＬＤ「あすか」","劇薬","内服","GE","","","局方","","","","21.00","21.00","錠","200.00","4200","0.62","90.00","1890","","","200.00","4200",""
"384","調剤","615101494","ツムラ","ツムラ半夏厚朴湯エキス顆粒（医療用）","無し","内服","","","","","漢方","","","14.60","14.60","ｇ","287.50","4198","5.70","2025.00","29565","","","1890.00","27596",""
"385","調剤","622529501","久光製薬","モーラスパップＸＲ２４０ｍｇ　２０ｃｍ×１４ｃｍ","無し","外用","","","","","","","臨時","43.30","37.36","枚","112.00","4184","","","","","","","",""
"386","調剤","621467301","武田薬品","ヒアルロン酸Ｎａ点眼液０．１％「センジュ」　５ｍＬ","無し","外用","GE","","","局方","","","臨時","144.10","144.10","瓶","29.00","4179","0.86","21.00","3027","","","30.00","4323",""
"387","調剤","620006546","塩野義","リンデロン点眼・点耳・点鼻液０．１％","無し","外用","","","","","","","","49.10","49.10","ｍＬ","85.00","4174","0.34","35.00","1720","","","","",""
"388","調剤","616130132","ＬＴＬファーマ","サワシリン錠２５０　２５０ｍｇ","無し","内服","","","","","","","","15.30","15.30","錠","272.00","4162","0.89","274.00","4189","","","200.00","3060",""
"389","調剤","622669401","","ビソノテープ２ｍｇ","無し","外用","","ハイ","","","","","除外","41.50","41.50","枚","100.00","4150","1.20","90.00","3735","","","140.00","5810",""
"390","調剤","622948401","ヴィアトリス","プレガバリンＯＤ錠７５ｍｇ「ＶＴＲＳ」","無し","内服","GE","","","","","","","18.30","18.30","錠","226.00","4136","0.63","160.00","2928","","","100.00","1830",""
"391","調剤","622479301","東和薬品","カルベジロール錠２．５ｍｇ「トーワ」","無し","内服","GE","ハイ","","局方","","","","10.40","10.40","錠","397.00","4129","1.36","408.00","4243","","","600.00","6240",""
"392","調剤","610411058","塩野義","フロモックス錠１００ｍｇ","無し","内服","","","","局方","","","","41.10","41.10","錠","100.00","4110","0.00","","","","","100.00","4110",""
"393","調剤","622670301","第一三共","ミネブロ錠５ｍｇ","無し","内服","","","","","","","除外","137.40","120.60","錠","34.00","4100","","","","","","","",""
"394","調剤","622485501","武田薬品","ボノサップパック８００","無し","内服","","","","","","","除外","584.10","584.00","シート","7.00","4088","2.00","14.00","8178","","","14.00","8176",""
"395","調剤","662640720","","デルモゾールＧ軟膏","無し","外用","","","","局方","","","","27.70","24.04","ｇ","170.00","4087","","","","","","","",""
"396","調剤","621400502","日医工","ビソプロロールフマル酸塩錠５ｍｇ「日医工」","無し","内服","GE","ハイ","","局方","","","","10.40","8.32","錠","490.00","4077","5.87","3368.00","35028","","","3200.00","26624",""
"397","調剤","622668201","第一三共","シロドシンＯＤ錠４ｍｇ「ＤＳＥＰ」","劇薬","内服","GE","","","局方","","","","13.20","13.20","錠","308.00","4066","1.37","466.00","6150","","","400.00","5280",""
"398","調剤","620008965","鳥居薬品","アンテベート軟膏０．０５％","劇薬","外用","","","","","","","","18.90","18.90","ｇ","215.00","4064","0.99","225.00","4253","","","200.00","3780",""
"399","調剤","620721301","塩野義","シナール配合錠","無し","内服","","","","局方","","","","6.40","6.40","錠","635.00","4064","2.20","1424.00","9114","","","1400.00","8960",""
"400","調剤","622698201","沢井製薬","アプレピタントカプセル１２５ｍｇ「サワイ」","無し","内服","GE","","","","","","","1032.10","811.50","カプセル","5.00","4058","","","","","","","",""
"401","調剤","622466101","","モーラスパップＸＲ１２０ｍｇ　１０ｃｍ×１４ｃｍ","無し","外用","","","","","","","臨時","28.90","28.90","枚","140.00","4046","","","","","","","",""
"402","調剤","622499401","共和薬品","オランザピンＯＤ錠５ｍｇ「アメル」","劇薬","内服","GE","ハイ","","","","","","17.00","14.81","錠","273.00","4043","","","","","","","",""
"403","調剤","622861201","","テネリアＯＤ錠２０ｍｇ","無し","内服","","ハイ","","","","","除外","98.30","98.30","錠","41.00","4030","2.35","120.00","11796","","","100.00","9830",""
"404","調剤","622279001","参天製薬","アレジオン点眼液０．０５％","無し","外用","","","","","","","除外","200.20","201.02","ｍＬ","20.00","4020","0.40","10.00","2002","","","","",""
"405","調剤","622909301","大正製薬","クラリスロマイシン錠５０ｍｇ小児用「大正」","無し","内服","GE","","","局方","","","","11.90","11.90","錠","336.00","3998","1.18","394.00","4689","","","400.00","4760",""
"406","調剤","610431117","旭化成ファーマ","プレドニゾロン錠１ｍｇ（旭化成）","無し","内服","","ハイ","","局方","","","","8.60","8.60","錠","464.00","3990","0.46","215.00","1849","","","200.00","1720",""
"407","調剤","622799102","日医工","メマンチン塩酸塩ＯＤ錠１０ｍｇ「ＮＩＧ」","劇薬","内服","GE","","","","","","","26.40","21.63","錠","184.00","3980","2.20","270.00","7127","","","392.00","8477",""
"408","調剤","621088705","日本ジェネリック","セファクロルカプセル２５０ｍｇ「ＪＧ」","無し","内服","","","","局方","","","","54.70","48.74","カプセル","81.00","3948","","","","","","","",""
"409","調剤","620003475","日東メディック","オゼックス点眼液０．３％","無し","外用","","","","","","","除外","78.50","78.50","ＭＬ","50.00","3925","","","","","","50.00","3925",""
"410","調剤","622491001","","カルボシステイン錠２５０ｍｇ「ＪＧ」","無し","内服","","","","局方","","","除外","10.40","9.45","錠","415.00","3922","1.15","585.00","6084","","","400.00","3780",""
"411","調剤","629907001","日本イーライリリー","ルムジェブ注ミリオペンＨＤ　３００単位","劇薬","注射","","ハイ","","","","","除外","1305.00","1305.00","キット","3.00","3915","1.00","3.00","3915","","","6.00","7830",""
"412","調剤","622110901","東和薬品","ロラタジンＯＤ錠１０ｍｇ「トーワ」","無し","内服","GE","","","","","","","14.80","11.85","錠","330.00","3911","0.21","67.00","992","","","100.00","1185",""
"413","調剤","622914501","アルフレッサファーマ","フェブキソスタット錠４０ｍｇ「ＡＦＰ」","無し","内服","GE","","","局方","","","","17.30","17.30","錠","226.00","3910","1.70","300.00","5190","","","400.00","6920",""
"414","調剤","620005561","東和薬品","ボグリボースＯＤ錠０．２ｍｇ「トーワ」","無し","内服","GE","ハイ","","局方","","","","10.40","10.40","錠","374.00","3890","0.29","111.00","1154","","","100.00","1040",""
"415","調剤","660451012","ＧＳＫ","フルタイド５０ディスカス　５０μｇ６０ブリスター","無し","外用","","","","","","","除外","646.50","647.00","個","6.00","3882","1.83","11.00","7112","","","11.00","7117",""
